1st,2nd,3rd,4th,Prize,1 / Probability
12,3,1,10,"$15,667.00",23524.21
12,3,1,11,"$19,583.00",29405.28
12,3,2,1,"$3,413.00",5124.22
12,3,2,4,"$7,963.00",11956.52
12,3,2,5,"$10,238.00",15372.67
12,3,2,6,"$11,375.00",17080.76
12,3,2,7,"$12,513.00",18788.83
12,3,2,8,"$13,651.00",20496.89
12,3,2,9,"$17,063.00",25621.12
12,3,2,10,"$22,751.00",34161.52
12,3,2,11,"$28,439.00",42701.83
12,3,4,1,"$6,601.00",9911.00
12,3,4,2,"$8,801.00",13214.67
12,3,4,5,"$19,802.00",29732.97
12,3,4,6,"$22,002.00",33036.66
12,3,4,7,"$24,202.00",36340.38
12,3,4,8,"$26,402.00",39644.00
12,3,4,9,"$33,003.00",49555.00
12,3,4,10,"$44,004.00",66073.33
12,3,4,11,"$55,005.00",82591.39
12,3,5,1,"$8,726.00",13102.19
12,3,5,2,"$11,634.00",17469.57
12,3,5,4,"$20,360.00",30571.78
12,3,5,6,"$29,086.00",43674.03
12,3,5,7,"$31,995.00",48041.35
12,3,5,8,"$34,903.00",52408.70
12,3,5,9,"$43,629.00",65511.05
12,3,5,10,"$58,172.00",87347.69
12,3,5,11,"$72,715.00",109184.61
12,3,6,2,"$13,051.00",19597.05
12,3,6,4,"$22,840.00",34294.85
12,3,6,5,"$29,365.00",44093.27
12,3,6,7,"$35,891.00",53891.80
12,3,6,8,"$39,154.00",58791.02
12,3,6,9,"$48,942.00",73488.88
12,3,6,10,"$65,256.00",97985.42
12,3,6,11,"$81,570.00",122481.47
12,3,7,1,"$10,851.00",16293.36
12,3,7,2,"$14,468.00",21724.49
12,3,7,4,"$25,319.00",38017.90
12,3,7,5,"$32,553.00",48880.16
12,3,7,6,"$36,170.00",54311.23
12,3,7,8,"$43,404.00",65173.33
12,3,7,9,"$54,255.00",81467.06
12,3,7,10,"$72,341.00",108622.45
12,3,7,11,"$90,426.00",135777.33
12,3,8,1,"$11,914.00",17888.96
12,3,8,2,"$15,885.00",23851.95
12,3,8,4,"$27,799.00",41740.93
12,3,8,5,"$35,741.00",53666.78
12,3,8,6,"$39,712.00",59629.94
12,3,8,7,"$43,684.00",65592.70
12,3,8,9,"$59,569.00",89444.64
12,3,8,10,"$79,425.00",119259.16
12,3,8,11,"$99,281.00",149075.73
12,3,9,1,"$15,102.00",22675.74
12,3,9,2,"$20,135.00",30234.32
12,3,9,4,"$35,237.00",52910.05
12,3,9,5,"$45,305.00",68027.21
12,3,9,6,"$50,339.00",75585.79
12,3,9,7,"$55,373.00",83144.18
12,3,9,8,"$60,406.00",90702.95
12,3,9,10,"$100,677.00",151171.58
12,3,9,11,"$125,847.00",188964.47
12,3,10,1,"$20,415.00",30653.69
12,3,10,2,"$27,220.00",40871.54
12,3,10,4,"$47,635.00",71525.13
12,3,10,5,"$61,244.00",91960.79
12,3,10,6,"$68,049.00",102179.49
12,3,10,7,"$74,854.00",112397.44
12,3,10,8,"$81,659.00",122615.14
12,3,10,9,"$102,074.00",153268.45
12,3,10,11,"$170,123.00",255447.42
12,3,11,1,"$25,728.00",38631.67
12,3,11,2,"$34,304.00",51508.95
12,3,11,4,"$60,032.00",90140.44
12,3,11,5,"$77,184.00",115895.00
12,3,11,6,"$85,760.00",128771.39
12,3,11,7,"$94,336.00",141649.08
12,3,11,8,"$102,912.00",154526.07
12,3,11,9,"$128,640.00",193158.33
12,3,11,10,"$171,520.00",257546.10
12,4,1,2,"$4,865.00",7304.31
12,4,1,5,"$10,945.00",16434.69
12,4,1,6,"$12,161.00",18260.77
12,4,1,7,"$13,377.00",20086.86
12,4,1,8,"$14,594.00",21912.96
12,4,1,9,"$18,242.00",27391.18
12,4,1,10,"$24,323.00",36521.54
12,4,1,11,"$30,403.00",45651.89
12,4,2,1,"$5,273.00",7917.90
12,4,2,3,"$8,789.00",13196.49
12,4,2,5,"$15,820.00",23753.70
12,4,2,6,"$17,577.00",26393.02
12,4,2,7,"$19,335.00",29032.30
12,4,2,8,"$21,093.00",31671.63
12,4,2,9,"$26,366.00",39589.54
12,4,2,10,"$35,154.00",52786.05
12,4,2,11,"$43,943.00",65982.65
12,4,3,1,"$6,898.00",10357.56
12,4,3,2,"$9,197.00",13810.09
12,4,3,5,"$20,694.00",31072.69
12,4,3,6,"$22,993.00",34525.26
12,4,3,7,"$25,292.00",37977.76
12,4,3,8,"$27,592.00",41430.34
12,4,3,9,"$34,490.00",51787.71
12,4,3,10,"$45,986.00",69050.28
12,4,3,11,"$57,483.00",86313.30
12,4,5,1,"$13,397.00",20116.23
12,4,5,2,"$17,863.00",26821.66
12,4,5,3,"$22,328.00",33527.01
12,4,5,6,"$44,657.00",67054.24
12,4,5,7,"$49,122.00",73759.37
12,4,5,8,"$53,588.00",80464.76
12,4,5,9,"$66,985.00",100581.36
12,4,5,10,"$89,314.00",134107.58
12,4,5,11,"$111,642.00",167636.16
12,4,6,1,"$15,022.00",22555.90
12,4,6,2,"$20,029.00",30074.55
12,4,6,3,"$25,036.00",37593.14
12,4,6,5,"$45,065.00",67667.70
12,4,6,7,"$55,080.00",82704.78
12,4,6,8,"$60,087.00",90223.39
12,4,6,9,"$75,109.00",112778.99
12,4,6,10,"$100,145.00",150373.68
12,4,6,11,"$125,182.00",187966.39
12,4,7,1,"$16,647.00",24995.56
12,4,7,2,"$22,195.00",33327.45
12,4,7,3,"$27,744.00",41659.20
12,4,7,5,"$49,940.00",74986.69
12,4,7,6,"$55,489.00",83318.75
12,4,7,8,"$66,586.00",99982.00
12,4,7,9,"$83,233.00",124978.13
12,4,7,10,"$110,977.00",166636.12
12,4,7,11,"$138,722.00",208294.28
12,4,8,1,"$18,271.00",27435.22
12,4,8,2,"$24,362.00",36580.32
12,4,8,5,"$54,814.00",82305.88
12,4,8,6,"$60,905.00",91451.15
12,4,8,7,"$66,995.00",100595.53
12,4,8,9,"$91,357.00",137176.09
12,4,8,10,"$121,809.00",182902.29
12,4,8,11,"$152,261.00",228628.91
12,4,9,1,"$23,146.00",34754.20
12,4,9,2,"$30,861.00",46338.99
12,4,9,3,"$38,576.00",57923.67
12,4,9,5,"$69,437.00",104262.24
12,4,9,6,"$77,152.00",115848.01
12,4,9,7,"$84,867.00",127432.37
12,4,9,8,"$92,583.00",139016.32
12,4,9,10,"$154,304.00",231696.01
12,4,9,11,"$192,881.00",289620.02
12,4,10,1,"$31,270.00",46952.55
12,4,10,2,"$41,693.00",62603.30
12,4,10,3,"$52,116.00",78254.00
12,4,10,5,"$93,809.00",140856.97
12,4,10,6,"$104,232.00",156509.22
12,4,10,7,"$114,655.00",172158.52
12,4,10,8,"$125,078.00",187811.06
12,4,10,9,"$156,348.00",234763.83
12,4,10,11,"$260,579.00",391266.92
12,4,11,1,"$39,393.00",59150.95
12,4,11,2,"$52,525.00",78868.09
12,4,11,3,"$65,656.00",98585.30
12,4,11,5,"$118,180.00",177452.84
12,4,11,6,"$131,311.00",197168.66
12,4,11,7,"$144,442.00",216886.81
12,4,11,8,"$157,574.00",236602.39
12,4,11,9,"$196,967.00",295752.99
12,4,11,10,"$262,623.00",394337.32
12,5,1,2,"$6,609.00",9923.94
12,5,1,3,"$8,261.00",12404.92
12,5,1,4,"$11,566.00",17366.90
12,5,1,6,"$16,523.00",24809.83
12,5,1,7,"$18,175.00",27290.86
12,5,1,8,"$19,827.00",29771.83
12,5,1,9,"$24,784.00",37214.70
12,5,1,10,"$33,046.00",49619.67
12,5,1,11,"$41,307.00",62024.74
12,5,2,1,"$7,147.00",10731.73
12,5,2,3,"$11,912.00",17886.24
12,5,2,4,"$16,677.00",25040.69
12,5,2,6,"$23,824.00",35772.42
12,5,2,7,"$26,206.00",39349.63
12,5,2,8,"$28,589.00",42926.93
12,5,2,9,"$35,736.00",53658.72
12,5,2,10,"$47,648.00",71545.09
12,5,2,11,"$59,559.00",89431.04
12,5,3,1,"$9,337.00",14020.51
12,5,3,2,"$12,450.00",18694.03
12,5,3,4,"$21,787.00",32714.48
12,5,3,7,"$34,237.00",51408.60
12,5,3,8,"$37,350.00",56082.10
12,5,3,9,"$46,687.00",70102.63
12,5,3,10,"$62,249.00",93470.17
12,5,3,11,"$77,812.00",116837.44
12,5,4,1,"$13,718.00",20598.09
12,5,4,2,"$18,291.00",27464.08
12,5,4,3,"$22,863.00",34330.17
12,5,4,6,"$45,726.00",68660.10
12,5,4,7,"$50,299.00",75526.42
12,5,4,8,"$54,872.00",82392.00
12,5,4,9,"$68,590.00",102990.85
12,5,4,10,"$91,453.00",137321.14
12,5,4,11,"$114,316.00",171650.25
12,5,6,1,"$20,289.00",30464.40
12,5,6,2,"$27,052.00",40619.20
12,5,6,3,"$33,815.00",50774.05
12,5,6,4,"$47,340.00",71083.81
12,5,6,7,"$74,392.00",111703.14
12,5,6,8,"$81,155.00",121857.60
12,5,6,9,"$101,444.00",152322.92
12,5,6,10,"$135,258.00",203095.17
12,5,6,11,"$169,073.00",253871.54
12,5,7,1,"$22,479.00",33753.22
12,5,7,2,"$29,972.00",45004.30
12,5,7,3,"$37,465.00",56255.31
12,5,7,4,"$52,451.00",78757.52
12,5,7,6,"$74,930.00",112511.25
12,5,7,8,"$89,916.00",135012.89
12,5,7,9,"$112,395.00",168764.98
12,5,7,10,"$149,860.00",225022.50
12,5,7,11,"$187,325.00",281278.13
12,5,8,1,"$24,669.00",37041.98
12,5,8,2,"$32,892.00",49389.30
12,5,8,3,"$41,115.00",61736.78
12,5,8,4,"$57,562.00",86431.17
12,5,8,6,"$82,231.00",123473.56
12,5,8,7,"$90,454.00",135819.74
12,5,8,9,"$123,346.00",185209.19
12,5,8,10,"$164,462.00",246944.07
12,5,8,11,"$205,577.00",308680.08
12,5,9,1,"$31,240.00",46908.28
12,5,9,2,"$41,653.00",62544.56
12,5,9,3,"$52,067.00",78180.58
12,5,9,4,"$72,893.00",109452.30
12,5,9,6,"$104,134.00",156359.94
12,5,9,7,"$114,547.00",171998.62
12,5,9,8,"$124,960.00",187634.86
12,5,9,10,"$208,267.00",312724.77
12,5,9,11,"$260,334.00",390899.85
12,5,10,1,"$42,191.00",63352.09
12,5,10,2,"$56,255.00",84469.45
12,5,10,3,"$70,319.00",105586.59
12,5,10,4,"$98,447.00",147821.85
12,5,10,7,"$154,702.00",232293.43
12,5,10,8,"$168,766.00",253408.34
12,5,10,9,"$210,957.00",316756.41
12,5,10,11,"$351,595.00",527927.36
12,5,11,1,"$53,143.00",79796.36
12,5,11,2,"$70,857.00",106394.30
12,5,11,3,"$88,571.00",132992.87
12,5,11,4,"$124,000.00",186192.00
12,5,11,6,"$177,142.00",265985.74
12,5,11,7,"$194,857.00",292585.87
12,5,11,8,"$212,571.00",319182.89
12,5,11,9,"$265,714.00",398978.61
12,5,11,10,"$354,285.00",531971.49
12,6,1,2,"$7,484.00",11237.53
12,6,1,3,"$9,355.00",14046.92
12,6,1,4,"$13,097.00",19665.68
12,6,1,5,"$16,839.00",25284.45
12,6,1,7,"$20,581.00",30903.21
12,6,1,8,"$22,452.00",33712.60
12,6,1,9,"$28,065.00",42140.75
12,6,1,10,"$37,420.00",56187.67
12,6,1,11,"$46,775.00",70234.58
12,6,2,1,"$8,087.00",12142.44
12,6,2,3,"$13,478.00",20237.38
12,6,2,4,"$18,869.00",28332.30
12,6,2,5,"$24,260.00",36427.35
12,6,2,7,"$29,651.00",44522.21
12,6,2,8,"$32,347.00",48569.62
12,6,2,9,"$40,433.00",60712.03
12,6,2,10,"$53,911.00",80949.37
12,6,2,11,"$67,389.00",101186.92
12,6,3,1,"$10,560.00",15856.71
12,6,3,2,"$14,080.00",21142.27
12,6,3,4,"$24,641.00",36998.94
12,6,3,5,"$31,681.00",47570.12
12,6,3,7,"$38,721.00",58141.23
12,6,3,8,"$42,241.00",63426.82
12,6,3,9,"$52,801.00",79283.28
12,6,3,10,"$70,402.00",105711.60
12,6,3,11,"$88,002.00",132138.80
12,6,4,1,"$15,508.00",23285.27
12,6,4,2,"$20,677.00",31047.03
12,6,4,3,"$25,846.00",38808.88
12,6,4,5,"$46,523.00",69855.82
12,6,4,7,"$56,861.00",85379.60
12,6,4,8,"$62,030.00",93141.09
12,6,4,9,"$77,538.00",116426.63
12,6,4,10,"$103,384.00",155236.11
12,6,4,11,"$129,230.00",194042.88
12,6,5,1,"$20,455.00",30713.85
12,6,5,2,"$27,273.00",40951.72
12,6,5,3,"$34,091.00",51189.65
12,6,5,4,"$47,728.00",71665.58
12,6,5,7,"$75,001.00",112617.69
12,6,5,9,"$102,274.00",153569.73
12,6,5,10,"$136,366.00",204758.59
12,6,5,11,"$170,457.00",255950.86
12,6,7,1,"$25,402.00",38142.46
12,6,7,2,"$33,870.00",50856.68
12,6,7,3,"$42,337.00",63570.77
12,6,7,4,"$59,272.00",88998.85
12,6,7,5,"$76,206.00",114426.95
12,6,7,8,"$101,609.00",152569.27
12,6,7,9,"$127,011.00",190712.31
12,6,7,10,"$169,348.00",254284.70
12,6,7,11,"$211,684.00",317853.85
12,6,8,1,"$27,876.00",41856.77
12,6,8,2,"$37,168.00",55808.87
12,6,8,3,"$46,460.00",69761.28
12,6,8,4,"$65,043.00",97665.79
12,6,8,5,"$83,627.00",125569.77
12,6,8,7,"$102,211.00",153475.45
12,6,8,9,"$139,379.00",209283.83
12,6,8,10,"$185,838.00",279041.21
12,6,8,11,"$232,298.00",348808.82
12,6,9,1,"$35,297.00",52999.51
12,6,9,2,"$47,062.00",70665.88
12,6,9,3,"$58,828.00",88332.20
12,6,9,4,"$82,359.00",123665.95
12,6,9,5,"$105,890.00",158997.68
12,6,9,7,"$129,421.00",194333.24
12,6,9,8,"$141,187.00",211999.15
12,6,9,10,"$235,311.00",353331.92
12,6,9,11,"$294,139.00",441657.10
12,6,10,1,"$47,665.00",71571.20
12,6,10,2,"$63,553.00",95428.04
12,6,10,3,"$79,442.00",119284.77
12,6,10,4,"$111,218.00",166997.88
12,6,10,5,"$142,995.00",214712.07
12,6,10,7,"$174,771.00",262425.86
12,6,10,8,"$190,660.00",286286.86
12,6,10,9,"$238,325.00",357858.57
12,6,10,11,"$397,208.00",596409.61
12,6,11,1,"$60,033.00",90142.06
12,6,11,2,"$80,044.00",120189.42
12,6,11,3,"$100,055.00",150238.13
12,6,11,4,"$140,077.00",210331.48
12,6,11,5,"$180,099.00",270423.75
12,6,11,7,"$220,121.00",330523.88
12,6,11,8,"$240,133.00",360568.26
12,6,11,9,"$300,166.00",450714.38
12,6,11,10,"$400,221.00",600961.54
12,7,1,2,"$8,360.00",12552.72
12,7,1,3,"$10,450.00",15690.90
12,7,1,4,"$14,630.00",21967.26
12,7,1,5,"$18,810.00",28243.64
12,7,1,6,"$20,900.00",31381.80
12,7,1,8,"$25,080.00",37658.12
12,7,1,10,"$41,799.00",62763.61
12,7,1,11,"$52,249.00",78454.76
12,7,2,1,"$9,027.00",13554.73
12,7,2,3,"$15,045.00",22591.21
12,7,2,4,"$21,063.00",31627.75
12,7,2,5,"$27,082.00",40664.13
12,7,2,6,"$30,091.00",45182.42
12,7,2,8,"$36,109.00",54219.06
12,7,2,9,"$45,136.00",67773.64
12,7,2,10,"$60,181.00",90365.26
12,7,2,11,"$75,227.00",112956.06
12,7,3,1,"$11,784.00",17694.92
12,7,3,2,"$15,713.00",23593.20
12,7,3,4,"$27,497.00",41288.19
12,7,3,5,"$35,353.00",53084.76
12,7,3,6,"$39,282.00",58983.13
12,7,3,8,"$47,138.00",70779.42
12,7,3,9,"$58,922.00",88474.44
12,7,3,10,"$78,563.00",117966.26
12,7,3,11,"$98,204.00",147457.83
12,7,4,1,"$17,299.00",25975.31
12,7,4,2,"$23,065.00",34633.71
12,7,4,3,"$28,832.00",43292.10
12,7,4,5,"$51,897.00",77925.92
12,7,4,6,"$57,664.00",86584.58
12,7,4,8,"$69,196.00",103901.50
12,7,4,9,"$86,495.00",129876.88
12,7,4,10,"$115,327.00",173169.17
12,7,4,11,"$144,159.00",216459.59
12,7,5,1,"$22,814.00",34255.61
12,7,5,2,"$30,418.00",45674.20
12,7,5,3,"$38,023.00",57092.62
12,7,5,4,"$53,232.00",79929.66
12,7,5,6,"$76,045.00",114185.23
12,7,5,8,"$91,255.00",137021.96
12,7,5,9,"$114,068.00",171276.87
12,7,5,10,"$152,091.00",228373.07
12,7,5,11,"$190,114.00",285461.45
12,7,6,1,"$25,571.00",38395.82
12,7,6,2,"$34,095.00",51194.36
12,7,6,3,"$42,618.00",63993.04
12,7,6,4,"$59,665.00",89590.48
12,7,6,5,"$76,713.00",115187.47
12,7,6,8,"$102,284.00",153583.88
12,7,6,9,"$127,855.00",191979.11
12,7,6,10,"$170,473.00",255970.51
12,7,6,11,"$213,091.00",319969.28
12,7,8,1,"$31,085.00",46676.19
12,7,8,2,"$41,447.00",62235.11
12,7,8,3,"$51,809.00",77793.77
12,7,8,4,"$72,533.00",108911.11
12,7,8,5,"$93,256.00",140028.57
12,7,8,6,"$103,618.00",155586.33
12,7,8,9,"$155,427.00",233383.12
12,7,8,11,"$259,046.00",388968.84
12,7,9,1,"$39,357.00",59096.77
12,7,9,2,"$52,476.00",78796.00
12,7,9,3,"$65,596.00",98495.00
12,7,9,4,"$91,834.00",137893.00
12,7,9,5,"$118,072.00",177289.25
12,7,9,6,"$131,191.00",196989.99
12,7,9,8,"$157,429.00",236389.85
12,7,9,10,"$262,382.00",393979.99
12,7,9,11,"$327,978.00",492465.28
12,7,10,1,"$53,144.00",79797.63
12,7,10,2,"$70,858.00",106396.56
12,7,10,3,"$88,573.00",132996.41
12,7,10,4,"$124,002.00",186195.47
12,7,10,5,"$159,431.00",239394.81
12,7,10,6,"$177,146.00",265992.82
12,7,10,8,"$212,575.00",319193.08
12,7,10,9,"$265,719.00",398994.53
12,7,10,11,"$442,865.00",664982.05
12,7,11,1,"$66,930.00",100498.47
12,7,11,2,"$89,240.00",133997.96
12,7,11,3,"$111,550.00",167498.58
12,7,11,4,"$156,170.00",234494.08
12,7,11,5,"$200,791.00",301495.42
12,7,11,6,"$223,101.00",334997.15
12,7,11,8,"$267,721.00",401993.89
12,7,11,9,"$334,651.00",502487.31
12,7,11,10,"$446,201.00",669971.86
12,8,1,2,"$9,237.00",13869.13
12,8,1,3,"$11,546.00",17336.40
12,8,1,4,"$16,164.00",24270.96
12,8,1,5,"$20,782.00",31205.53
12,8,1,6,"$23,091.00",34672.86
12,8,1,7,"$25,401.00",38140.13
12,8,1,9,"$34,637.00",52009.11
12,8,1,10,"$46,183.00",69345.72
12,8,1,11,"$57,729.00",86682.15
12,8,2,1,"$9,969.00",14968.22
12,8,2,3,"$16,614.00",24947.05
12,8,2,4,"$23,260.00",34925.83
12,8,2,5,"$29,906.00",44904.67
12,8,2,6,"$33,229.00",49894.22
12,8,2,7,"$36,551.00",54883.54
12,8,2,9,"$49,843.00",74841.34
12,8,2,10,"$66,457.00",99788.45
12,8,2,11,"$83,071.00",124734.94
12,8,3,1,"$13,010.00",19534.61
12,8,3,2,"$17,346.00",26046.14
12,8,3,4,"$30,356.00",45580.72
12,8,3,5,"$39,029.00",58603.94
12,8,3,6,"$43,366.00",65115.61
12,8,3,7,"$47,702.00",71627.08
12,8,3,9,"$65,048.00",97673.42
12,8,3,10,"$86,731.00",130230.38
12,8,4,1,"$19,092.00",28667.42
12,8,4,2,"$25,456.00",38223.23
12,8,4,3,"$31,820.00",47778.99
12,8,4,5,"$57,276.00",86002.27
12,8,4,6,"$63,640.00",95558.44
12,8,4,7,"$70,004.00",105113.79
12,8,4,9,"$95,460.00",143336.30
12,8,4,10,"$127,280.00",191116.89
12,8,4,11,"$159,100.00",238897.25
12,8,5,1,"$25,174.00",37800.18
12,8,5,2,"$33,566.00",50400.18
12,8,5,3,"$41,957.00",63000.46
12,8,5,4,"$58,740.00",88200.53
12,8,5,6,"$83,914.00",126000.13
12,8,5,7,"$92,305.00",138600.14
12,8,5,9,"$125,871.00",189000.19
12,8,5,10,"$167,828.00",252003.43
12,8,5,11,"$209,785.00",315000.32
12,8,6,1,"$28,215.00",42366.60
12,8,6,2,"$37,620.00",56488.88
12,8,6,3,"$47,026.00",70611.00
12,8,6,4,"$65,836.00",98855.26
12,8,6,5,"$84,646.00",127100.33
12,8,6,7,"$103,456.00",155344.63
12,8,6,9,"$141,077.00",211832.99
12,8,6,10,"$188,102.00",282445.98
12,8,6,11,"$235,128.00",353057.48
12,8,7,1,"$31,256.00",46932.93
12,8,7,2,"$41,675.00",62577.44
12,8,7,3,"$52,094.00",78221.55
12,8,7,4,"$72,932.00",109509.83
12,8,7,5,"$93,769.00",140799.46
12,8,7,6,"$104,188.00",156443.11
12,8,7,9,"$156,282.00",234664.66
12,8,7,10,"$208,376.00",312891.11
12,8,7,11,"$260,471.00",391113.89
12,8,9,1,"$43,421.00",65198.40
12,8,9,2,"$57,895.00",86931.58
12,8,9,3,"$72,368.00",108663.76
12,8,9,4,"$101,316.00",152130.59
12,8,9,5,"$130,263.00",195595.20
12,8,9,6,"$144,737.00",217329.89
12,8,9,7,"$159,210.00",239062.87
12,8,9,10,"$289,473.00",434650.32
12,8,9,11,"$361,842.00",543330.62
12,8,10,1,"$58,627.00",88030.49
12,8,10,2,"$78,169.00",117373.65
12,8,10,3,"$97,711.00",146717.92
12,8,10,4,"$136,795.00",205406.29
12,8,10,5,"$175,880.00",264089.16
12,8,10,6,"$195,422.00",293435.84
12,8,10,7,"$214,964.00",322778.48
12,8,10,9,"$293,133.00",440160.22
12,8,10,11,"$488,555.00",733568.08
12,8,11,2,"$98,443.00",147817.47
12,8,11,3,"$123,054.00",184771.16
12,8,11,4,"$172,275.00",258678.67
12,8,11,5,"$221,497.00",332590.55
12,8,11,6,"$246,108.00",369535.49
12,8,11,7,"$270,718.00",406487.54
12,8,11,9,"$369,161.00",554323.73
12,8,11,10,"$492,215.00",739098.30
12,9,1,2,"$11,870.00",17823.12
12,9,1,3,"$14,837.00",22278.91
12,9,1,4,"$20,772.00",31190.45
12,9,1,5,"$26,707.00",40102.02
12,9,1,6,"$29,675.00",44557.92
12,9,1,7,"$32,642.00",49013.60
12,9,1,8,"$35,610.00",53469.36
12,9,1,10,"$59,349.00",89115.44
12,9,1,11,"$74,187.00",111394.55
12,9,2,1,"$12,796.00",19213.55
12,9,2,3,"$21,326.00",32022.54
12,9,2,4,"$29,857.00",44831.59
12,9,2,5,"$38,388.00",57640.54
12,9,2,6,"$42,653.00",64045.09
12,9,2,7,"$46,918.00",70449.82
12,9,2,8,"$51,183.00",76853.91
12,9,2,10,"$85,306.00",128090.18
12,9,2,11,"$106,632.00",160112.72
12,9,3,1,"$16,689.00",25059.77
12,9,3,2,"$22,252.00",33412.97
12,9,3,4,"$38,942.00",58472.69
12,9,3,5,"$50,068.00",75179.49
12,9,3,6,"$55,631.00",83532.42
12,9,3,7,"$61,194.00",91885.58
12,9,3,8,"$66,757.00",100238.57
12,9,3,10,"$111,262.00",167064.84
12,9,3,11,"$139,078.00",208829.30
12,9,4,1,"$24,476.00",36752.14
12,9,4,2,"$32,635.00",49002.79
12,9,4,3,"$40,794.00",61253.49
12,9,4,5,"$73,429.00",110256.01
12,9,4,6,"$81,587.00",122506.98
12,9,4,7,"$89,746.00",134758.18
12,9,4,8,"$97,905.00",147009.10
12,9,4,10,"$163,175.00",245013.97
12,9,4,11,"$203,969.00",306269.33
12,9,5,1,"$32,263.00",48444.45
12,9,5,2,"$43,018.00",64592.81
12,9,5,3,"$53,772.00",80740.88
12,9,5,4,"$75,281.00",113037.78
12,9,5,6,"$107,544.00",161483.06
12,9,5,7,"$118,298.00",177629.36
12,9,5,8,"$129,053.00",193779.67
12,9,5,10,"$215,088.00",322966.12
12,9,5,11,"$268,860.00",403697.87
12,9,6,1,"$36,157.00",54290.88
12,9,6,3,"$60,261.00",90484.64
12,9,6,4,"$84,365.00",126678.49
12,9,6,5,"$108,470.00",162871.75
12,9,6,7,"$132,574.00",199064.40
12,9,6,8,"$144,626.00",217164.70
12,9,6,10,"$241,044.00",361938.54
12,9,6,11,"$301,305.00",452427.27
12,9,7,1,"$40,050.00",60136.99
12,9,7,2,"$53,400.00",80182.82
12,9,7,3,"$66,750.00",100228.52
12,9,7,4,"$93,450.00",140319.37
12,9,7,5,"$120,150.00",180410.98
12,9,7,6,"$133,500.00",200457.04
12,9,7,8,"$160,200.00",240546.52
12,9,7,10,"$267,001.00",400914.08
12,9,7,11,"$333,751.00",501152.65
12,9,8,1,"$43,944.00",65983.08
12,9,8,2,"$58,591.00",87977.83
12,9,8,3,"$73,239.00",109972.29
12,9,8,4,"$102,535.00",153959.85
12,9,8,5,"$131,831.00",197949.25
12,9,8,6,"$146,478.00",219944.57
12,9,8,7,"$161,126.00",241937.43
12,9,8,10,"$292,957.00",439889.15
12,9,8,11,"$366,196.00",549873.53
12,9,10,1,"$75,091.00",112752.28
12,9,10,2,"$100,122.00",150337.51
12,9,10,3,"$125,152.00",187920.47
12,9,10,4,"$175,213.00",263088.66
12,9,10,5,"$225,274.00",338260.66
12,9,10,6,"$250,304.00",375840.94
12,9,10,7,"$275,334.00",413428.15
12,9,10,8,"$300,365.00",451019.30
12,9,10,11,"$625,760.00",939584.70
12,9,11,1,"$94,559.00",141982.93
12,9,11,2,"$126,078.00",189311.47
12,9,11,3,"$157,598.00",236641.58
12,9,11,4,"$220,637.00",331290.38
12,9,11,5,"$283,676.00",425948.80
12,9,11,6,"$315,195.00",473283.17
12,9,11,7,"$346,715.00",520616.41
12,9,11,8,"$378,234.00",567923.67
12,9,11,10,"$630,390.00",946521.53
12,10,1,2,"$16,265.00",24421.93
12,10,1,3,"$20,331.00",30527.45
12,10,1,4,"$28,463.00",42738.51
12,10,1,5,"$36,595.00",54949.28
12,10,1,6,"$40,661.00",61054.91
12,10,1,7,"$44,728.00",67160.52
12,10,1,8,"$48,794.00",73265.98
12,10,1,9,"$60,992.00",91582.64
12,10,1,11,"$101,654.00",152636.80
12,10,2,1,"$17,514.00",26297.87
12,10,2,3,"$29,190.00",43829.85
12,10,2,5,"$52,542.00",78893.60
12,10,2,6,"$58,380.00",87659.32
12,10,2,7,"$64,218.00",96425.51
12,10,2,8,"$70,056.00",105191.18
12,10,2,9,"$87,570.00",131488.98
12,10,2,11,"$145,949.00",219149.26
12,10,3,1,"$22,829.00",34279.33
12,10,3,2,"$30,439.00",45705.72
12,10,3,4,"$53,269.00",79985.28
12,10,3,5,"$68,488.00",102838.34
12,10,3,6,"$76,098.00",114264.82
12,10,3,7,"$83,708.00",125691.30
12,10,3,8,"$91,318.00",137117.78
12,10,3,9,"$114,147.00",171397.23
12,10,3,11,"$190,245.00",285657.15
12,10,4,1,"$33,460.00",50242.17
12,10,4,2,"$44,614.00",66989.56
12,10,4,3,"$55,767.00",83736.66
12,10,4,5,"$100,381.00",150727.26
12,10,4,6,"$111,534.00",167473.33
12,10,4,7,"$122,688.00",184219.74
12,10,4,8,"$133,841.00",200968.67
12,10,4,9,"$167,302.00",251212.10
12,10,4,11,"$278,836.00",418690.34
12,10,5,1,"$44,091.00",66205.00
12,10,5,2,"$58,788.00",88273.72
12,10,5,3,"$73,486.00",110341.17
12,10,5,4,"$102,880.00",154478.33
12,10,5,6,"$146,971.00",220682.35
12,10,5,7,"$161,668.00",242753.80
12,10,5,8,"$176,365.00",264823.50
12,10,5,9,"$220,457.00",331027.18
12,10,5,11,"$367,428.00",551693.70
12,10,6,1,"$49,407.00",74186.73
12,10,6,2,"$65,876.00",98914.90
12,10,6,3,"$82,345.00",123644.55
12,10,6,4,"$115,282.00",173103.22
12,10,6,5,"$148,220.00",222558.53
12,10,6,7,"$181,158.00",272020.02
12,10,6,8,"$197,627.00",296744.71
12,10,6,9,"$247,034.00",370933.64
12,10,6,11,"$411,723.00",618238.02
